"image_id","left_wing (mm)","right_wing (mm)","left_wing_center (mm)","right_wing_center (mm)","wing_span (mm)","wing_shoulder (mm)","image_path","view","specimen_id","stage","segmenter","pixels_per_mm","status","error"
"IMG_1171.JPG",42.78,42.54,52.83,52.49,71.43,3.84,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1171.JPG","dorsal","1142797","measurements","unet",30.988636363636363,"ok",""
"IMG_1180.JPG",46.22,44.02,53.27,53.74,86.45,4.36,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1180.JPG","ventral","1142801","measurements","unet",30.747126436781606,"ok",""
"IMG_1184.JPG",39.49,38.93,49.94,49.8,70.79,5.61,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1184.JPG","ventral","1142803","measurements","unet",30.71264367816092,"ok",""
"IMG_1177.JPG",45.77,46.26,57.36,57.63,76.26,4.21,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1177.JPG","dorsal","1142800","measurements","unet",30.662921348314608,"ok",""
"IMG_1172.JPG",40.57,41.46,51.13,50.77,68.89,2.16,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1172.JPG","ventral","1142797","measurements","unet",30.58426966292135,"ok",""
"IMG_1176.JPG",46.17,43.43,56.01,54.58,77.12,5.22,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1176.JPG","ventral","1142799","measurements","unet",30.617977528089888,"ok",""
"IMG_1169.JPG",45.99,45.37,54.33,54.27,79.4,5.37,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1169.JPG","dorsal","1142796","measurements","unet",31.045454545454543,"ok",""
"IMG_1170.JPG",43.15,45.03,53.22,52.91,77.62,5.55,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1170.JPG","ventral","1142796","measurements","unet",30.573033707865168,"ok",""
"IMG_1181.JPG",47.75,47.86,57.44,56.9,84.81,4.34,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1181.JPG","dorsal","1142802","measurements","unet",30.758620689655167,"ok",""
"IMG_1188.JPG",42.71,42.18,52.73,52.12,74.71,5.27,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1188.JPG","ventral","1142805","measurements","unet",30.724137931034484,"ok",""
"IMG_1186.JPG",44.31,44.96,57.14,56.85,72.53,4.34,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1186.JPG","ventral","1142804","measurements","unet",30.73563218390805,"ok",""
"IMG_1179.JPG",46.38,47.0,55.25,54.93,90.18,5.39,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1179.JPG","dorsal","1142801","measurements","unet",30.804597701149422,"ok",""
"IMG_1175.JPG",44.62,47.92,56.56,58.24,79.77,5.22,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1175.JPG","dorsal","1142799","measurements","unet",31.03409090909091,"ok",""
"IMG_1198.JPG",49.43,49.78,58.42,58.25,90.97,4.2,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1198.JPG","dorsal","1142811","measurements","unet",30.747126436781606,"ok",""
"IMG_1173.JPG",44.77,44.46,54.43,53.92,79.62,5.26,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1173.JPG","dorsal","1142798","measurements","unet",31.0,"ok",""
"IMG_1174.JPG",43.72,43.74,53.32,52.92,78.43,4.83,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1174.JPG","ventral","1142798","measurements","unet",30.60674157303371,"ok",""
"IMG_1183.JPG",43.02,42.68,53.07,52.27,75.18,5.27,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1183.JPG","dorsal","1142803","measurements","unet",30.804597701149422,"ok",""
"IMG_1182.JPG",47.34,44.71,55.51,55.29,82.18,3.07,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1182.JPG","ventral","1142802","measurements","unet",30.73563218390805,"ok",""
"IMG_1189.JPG",43.89,43.83,54.96,55.01,72.77,3.79,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1189.JPG","dorsal","1142806","measurements","unet",30.770114942528732,"ok",""
"IMG_1193.JPG",44.89,45.74,55.54,55.12,79.51,4.91,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1193.JPG","ventral","1142808","measurements","unet",30.71264367816092,"ok",""
"IMG_1178.JPG",44.11,44.54,55.38,54.99,73.73,3.6,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1178.JPG","ventral","1142800","measurements","unet",30.573033707865168,"ok",""
"IMG_1187.JPG",43.22,44.52,53.88,54.13,77.19,5.26,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1187.JPG","dorsal","1142805","measurements","unet",30.804597701149422,"ok",""
"IMG_1199.JPG",47.09,46.56,55.68,55.2,87.01,4.59,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1199.JPG","ventral","1142811","measurements","unet",30.71264367816092,"ok",""
"IMG_1194.JPG",44.37,43.38,52.56,51.53,71.48,0.05,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1194.JPG","dorsal","1142809","measurements","unet",30.79310344827586,"invalid","shoulder width too small: 0.05"
"IMG_1214.JPG",44.47,43.79,54.67,54.9,74.64,5.1,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1214.JPG","dorsal","1142819","measurements","unet",30.7816091954023,"ok",""
"IMG_1213.JPG",42.31,42.62,52.68,52.43,71.86,4.11,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1213.JPG","ventral","1142818","measurements","unet",30.70114942528736,"ok",""
"IMG_1205.JPG",42.54,39.05,48.67,44.72,67.01,4.24,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1205.JPG","ventral","1142814","measurements","unet",30.71264367816092,"ok",""
"IMG_1185.JPG",46.75,46.25,58.84,58.88,75.34,4.43,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1185.JPG","dorsal","1142804","measurements","unet",30.770114942528732,"ok",""
"IMG_1204.JPG",41.99,43.78,46.26,49.46,68.62,1.76,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1204.JPG","dorsal","1142814","measurements","unet",30.747126436781606,"ok",""
"IMG_1212.JPG",44.19,44.79,54.46,54.9,74.9,4.51,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1212.JPG","dorsal","1142818","measurements","unet",30.804597701149422,"ok",""
"IMG_1215.JPG",41.34,42.65,52.53,51.88,71.37,4.97,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1215.JPG","ventral","1142819","measurements","unet",30.689655172413794,"ok",""
"IMG_1207.JPG",47.97,47.72,57.7,56.89,79.41,3.61,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1207.JPG","ventral","1142815","measurements","unet",30.71264367816092,"ok",""
"IMG_1201.JPG",48.11,49.74,58.41,58.45,83.64,4.24,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1201.JPG","ventral","1142812","measurements","unet",30.70114942528736,"ok",""
"IMG_1208.JPG",45.78,45.08,53.79,53.46,86.77,5.44,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1208.JPG","dorsal","1142816","measurements","unet",30.73563218390805,"ok",""
"IMG_1203.JPG",46.03,47.87,57.14,57.72,79.39,4.29,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1203.JPG","ventral","1142813","measurements","unet",30.70114942528736,"ok",""
"IMG_1200.JPG",50.85,49.85,60.68,59.69,86.71,4.71,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1200.JPG","dorsal","1142812","measurements","unet",30.7816091954023,"ok",""
"IMG_1217.JPG",46.78,44.97,55.37,54.53,79.25,2.16,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1217.JPG","ventral","1142820","measurements","unet",30.689655172413794,"ok",""
"IMG_1196.JPG",50.14,52.05,61.63,62.4,86.17,5.56,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1196.JPG","dorsal","1142810","measurements","unet",30.79310344827586,"ok",""
"IMG_1197.JPG",49.4,48.11,59.66,59.26,83.05,5.08,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1197.JPG","ventral","1142810","measurements","unet",30.71264367816092,"ok",""
"IMG_1219.JPG",48.77,48.84,59.5,59.59,85.18,4.72,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1219.JPG","ventral","1142821","measurements","unet",30.724137931034484,"ok",""
"IMG_1195.JPG",41.18,41.88,49.2,50.55,68.15,0.03,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1195.JPG","ventral","1142809","measurements","unet",30.71264367816092,"invalid","shoulder width too small: 0.03"
"IMG_1216.JPG",46.65,46.55,56.39,55.35,80.1,2.42,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1216.JPG","dorsal","1142820","measurements","unet",30.73563218390805,"ok",""
"IMG_1202.JPG",49.9,48.68,60.01,59.46,82.36,4.33,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1202.JPG","dorsal","1142813","measurements","unet",30.770114942528732,"ok",""
"IMG_1206.JPG",48.38,49.4,58.48,58.73,81.21,3.41,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1206.JPG","dorsal","1142815","measurements","unet",30.758620689655167,"ok",""
"IMG_1192.JPG",47.66,47.18,57.74,57.46,83.04,4.99,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1192.JPG","dorsal","1142808","measurements","unet",30.804597701149422,"ok",""
"IMG_1211.JPG",44.45,45.05,55.19,54.55,77.77,5.31,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1211.JPG","ventral","1142817","measurements","unet",30.724137931034484,"ok",""
"IMG_1218.JPG",49.08,49.4,60.08,60.6,86.19,5.18,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1218.JPG","dorsal","1142821","measurements","unet",30.73563218390805,"ok",""
"IMG_1210.JPG",45.42,45.97,55.73,56.24,79.06,4.97,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1210.JPG","dorsal","1142817","measurements","unet",30.7816091954023,"ok",""
"IMG_1190.JPG",42.73,43.61,53.49,53.11,70.41,2.27,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1190.JPG","ventral","1142806","measurements","unet",30.73563218390805,"ok",""
"IMG_1220.JPG",41.77,41.64,50.54,50.35,73.69,3.26,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1220.JPG","dorsal","1142822","measurements","unet",31.116279069767444,"ok",""
"IMG_1209.JPG",45.25,45.32,53.31,52.85,85.8,5.02,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1209.JPG","ventral","1142816","measurements","unet",30.71264367816092,"ok",""
"IMG_1221.JPG",38.65,39.91,47.35,47.54,70.56,2.93,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1221.JPG","ventral","1142822","measurements","unet",30.666666666666668,"ok",""
"IMG_1222.JPG",44.84,45.67,53.68,53.63,75.12,3.52,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1222.JPG","dorsal","1142823","measurements","unet",31.116279069767444,"ok",""
"IMG_1223.JPG",44.75,44.83,54.82,54.21,73.83,3.41,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1223.JPG","ventral","1142823","measurements","unet",30.70114942528736,"ok",""
"IMG_1224.JPG",44.98,44.73,55.73,55.76,70.03,3.21,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1224.JPG","dorsal","1142824","measurements","unet",30.747126436781606,"ok",""
"IMG_1225.JPG",42.99,44.31,54.11,54.46,68.95,3.03,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1225.JPG","ventral","1142824","measurements","unet",30.689655172413794,"ok",""
"IMG_1226.JPG",41.12,41.41,48.92,48.16,68.52,1.08,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1226.JPG","dorsal","1142825","measurements","unet",31.093023255813957,"ok",""
"IMG_1227.JPG",37.63,40.04,45.16,45.66,67.5,4.04,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1227.JPG","ventral","1142825","measurements","unet",30.678160919540232,"ok",""
"IMG_1228.JPG",54.08,54.2,63.48,64.36,107.05,7.85,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1228.JPG","dorsal","1142826","measurements","unet",30.747126436781606,"ok",""
"IMG_1229.JPG",53.03,54.12,63.62,62.96,105.85,7.7,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1229.JPG","ventral","1142826","measurements","unet",30.678160919540232,"ok",""
"IMG_1230.JPG",35.72,35.31,42.75,42.84,62.98,3.55,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1230.JPG","dorsal","1142827","measurements","unet",31.093023255813957,"ok",""
"IMG_1231.JPG",33.86,35.32,42.32,42.42,61.88,3.85,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1231.JPG","ventral","1142827","measurements","unet",30.689655172413794,"ok",""
"IMG_1232.JPG",47.73,48.39,59.15,59.04,80.77,4.42,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1232.JPG","dorsal","1142828","measurements","unet",30.73563218390805,"ok",""
"IMG_1233.JPG",46.94,45.74,57.68,56.77,78.46,4.55,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1233.JPG","ventral","1142828","measurements","unet",30.678160919540232,"ok",""
"IMG_1283.JPG","","","","","","","/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1283.JPG","ventral","1142853","measurements","unet","","failed","ValueError: Empty ruler mask | Traceback (most recent call last): | File ""/home/rahul/workspace/vision/lepmuse/lepmuse/pipeline.py"", line 82, in _process | result = self.process(record) | File ""/home/rahul/workspace/vision/lepmuse/lepmuse/pipeline.py"", line 109, in process | self._validate_segments(segments.lepidopteran_mask, segments.ruler_mask) | File ""/home/rahul/workspace/vision/lepmuse/lepmuse/pipeline.py"", line 246, in _validate_segments | raise ValueError(""Empty ruler mask"") | ValueError: Empty ruler mask"
"IMG_1234.JPG",48.71,49.28,60.05,60.27,81.74,4.95,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1234.JPG","dorsal","1142829","measurements","unet",30.73563218390805,"ok",""
"IMG_1235.JPG",48.07,48.45,59.75,59.42,80.18,4.66,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1235.JPG","ventral","1142829","measurements","unet",30.73563218390805,"ok",""
"IMG_1236.JPG",51.58,50.49,63.5,63.62,85.2,5.58,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1236.JPG","dorsal","1142830","measurements","unet",30.747126436781606,"ok",""
"IMG_1237.JPG",48.88,49.5,61.47,61.16,82.14,5.06,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1237.JPG","ventral","1142830","measurements","unet",30.655172413793103,"ok",""
"IMG_1238.JPG",48.24,47.63,57.35,57.35,77.63,1.07,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1238.JPG","dorsal","1142831","measurements","unet",30.747126436781606,"ok",""
"IMG_1239.JPG",46.26,46.6,55.79,54.7,75.45,1.79,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1239.JPG","ventral","1142831","measurements","unet",30.678160919540232,"ok",""
"IMG_1240.JPG",41.29,41.54,50.7,51.37,67.12,3.05,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1240.JPG","dorsal","1142832","measurements","unet",31.093023255813957,"ok",""
"IMG_1241.JPG",39.47,38.49,49.29,48.04,65.33,3.7,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1241.JPG","ventral","1142832","measurements","unet",30.655172413793103,"ok",""
"IMG_1242.JPG",45.41,47.14,57.68,57.72,74.62,3.92,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1242.JPG","dorsal","1142833","measurements","unet",31.104651162790702,"ok",""
"IMG_1243.JPG",46.52,45.84,56.83,56.12,72.85,1.11,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1243.JPG","ventral","1142833","measurements","unet",30.655172413793103,"ok",""
"IMG_1244.JPG",44.04,44.9,52.84,53.45,83.21,5.97,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1244.JPG","dorsal","1142834","measurements","unet",30.71264367816092,"ok",""
"IMG_1245.JPG",43.68,43.09,52.41,51.36,81.65,5.8,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1245.JPG","ventral","1142834","measurements","unet",30.678160919540232,"ok",""
"IMG_1246.JPG",45.33,44.57,55.7,54.56,73.19,2.95,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1246.JPG","dorsal","1142835","measurements","unet",31.104651162790702,"ok",""
"IMG_1247.JPG",43.0,42.91,52.84,52.08,71.22,3.4,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1247.JPG","ventral","1142835","measurements","unet",30.64367816091954,"ok",""
"IMG_1248.JPG",43.31,44.51,52.11,54.77,73.66,3.88,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1248.JPG","dorsal","1142836","measurements","unet",31.116279069767444,"ok",""
"IMG_1249.JPG",42.86,42.27,51.83,48.9,72.04,4.22,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1249.JPG","ventral","1142836","measurements","unet",30.666666666666668,"ok",""
"IMG_1250.JPG",44.02,44.63,54.56,55.19,72.23,3.54,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1250.JPG","dorsal","1142837","measurements","unet",31.08139534883721,"ok",""
"IMG_1251.JPG",43.45,42.44,53.84,53.52,70.74,3.86,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1251.JPG","ventral","1142837","measurements","unet",30.678160919540232,"ok",""
"IMG_1252.JPG",46.8,47.45,57.91,58.42,75.75,2.93,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1252.JPG","dorsal","1142838","measurements","unet",31.08139534883721,"ok",""
"IMG_1253.JPG",45.98,43.95,56.39,55.27,73.21,2.56,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1253.JPG","ventral","1142838","measurements","unet",30.64367816091954,"ok",""
"IMG_1254.JPG",54.0,9.16,27.28,31.64,58.46,0.8,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1254.JPG","dorsal","1142839","measurements","unet",31.093023255813957,"invalid","wing asymmetry too large: 44.84 mm; shoulder width too small: 0.8"
"IMG_1255.JPG",12.24,49.25,32.18,25.96,57.65,3.35,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1255.JPG","ventral","1142839","measurements","unet",30.70114942528736,"invalid","wing asymmetry too large: 37.01 mm"
"IMG_1256.JPG",48.35,47.93,57.7,57.43,81.47,3.87,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1256.JPG","dorsal","1142840","measurements","unet",31.104651162790702,"ok",""
"IMG_1257.JPG",47.37,47.34,56.75,56.71,80.03,3.39,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1257.JPG","ventral","1142840","measurements","unet",30.689655172413794,"ok",""
"IMG_1258.JPG",50.58,51.11,60.66,60.88,84.11,2.53,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1258.JPG","dorsal","1142841","measurements","unet",31.06976744186046,"ok",""
"IMG_1259.JPG",50.06,49.64,59.3,59.18,81.88,1.37,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1259.JPG","ventral","1142841","measurements","unet",30.678160919540232,"ok",""
"IMG_1260.JPG",49.48,49.98,60.51,60.71,83.46,3.87,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1260.JPG","dorsal","1142842","measurements","unet",31.093023255813957,"ok",""
"IMG_1261.JPG",47.57,48.69,58.74,58.23,82.12,4.13,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1261.JPG","ventral","1142842","measurements","unet",30.678160919540232,"ok",""
"IMG_1262.JPG",44.38,45.2,53.53,53.84,75.2,2.23,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1262.JPG","dorsal","1142843","measurements","unet",31.06976744186046,"ok",""
"IMG_1263.JPG",43.17,42.45,51.75,50.93,72.08,1.71,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1263.JPG","ventral","1142843","measurements","unet",30.689655172413794,"ok",""
"IMG_1264.JPG",41.52,39.52,50.19,50.26,70.4,4.63,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1264.JPG","dorsal","1142844","measurements","unet",31.104651162790702,"ok",""
"IMG_1265.JPG",36.67,40.64,48.32,48.59,68.21,4.55,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1265.JPG","ventral","1142844","measurements","unet",30.666666666666668,"ok",""
"IMG_1266.JPG",41.85,42.24,52.04,51.6,71.71,4.8,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1266.JPG","dorsal","1142845","measurements","unet",31.05813953488372,"ok",""
"IMG_1267.JPG",40.4,41.14,50.21,49.52,69.15,3.65,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1267.JPG","ventral","1142845","measurements","unet",30.678160919540232,"ok",""
"IMG_1268.JPG",47.21,48.23,58.2,58.64,79.05,2.55,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1268.JPG","dorsal","1142846","measurements","unet",31.093023255813957,"ok",""
"IMG_1269.JPG",43.73,46.39,56.04,55.46,76.75,4.16,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1269.JPG","ventral","1142846","measurements","unet",30.666666666666668,"ok",""
"IMG_1270.JPG",45.77,46.24,56.53,56.63,76.65,4.69,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1270.JPG","dorsal","1142847","measurements","unet",31.06976744186046,"ok",""
"IMG_1271.JPG",44.58,45.39,55.79,55.11,75.4,4.39,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1271.JPG","ventral","1142847","measurements","unet",30.678160919540232,"ok",""
"IMG_1272.JPG",44.55,44.82,55.07,54.96,75.38,3.8,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1272.JPG","dorsal","1142848","measurements","unet",31.06976744186046,"ok",""
"IMG_1273.JPG",45.16,43.16,54.55,53.18,73.63,1.69,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1273.JPG","ventral","1142848","measurements","unet",30.666666666666668,"ok",""
"IMG_1274.JPG",42.55,43.96,53.15,53.51,74.09,4.15,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1274.JPG","dorsal","1142849","measurements","unet",31.06976744186046,"ok",""
"IMG_1275.JPG",42.27,42.21,52.6,52.18,71.98,4.16,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1275.JPG","ventral","1142849","measurements","unet",30.678160919540232,"ok",""
"IMG_1276.JPG",47.79,48.29,57.22,56.97,79.79,4.07,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1276.JPG","dorsal","1142850","measurements","unet",31.06976744186046,"ok",""
"IMG_1277.JPG",45.99,46.65,57.3,57.07,77.18,3.77,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1277.JPG","ventral","1142850","measurements","unet",30.655172413793103,"ok",""
"IMG_1278.JPG",49.56,50.71,61.48,61.88,85.26,4.75,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1278.JPG","dorsal","1142851","measurements","unet",31.06976744186046,"ok",""
"IMG_1279.JPG",48.82,48.32,60.37,59.91,83.8,5.01,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1279.JPG","ventral","1142851","measurements","unet",30.64367816091954,"ok",""
"IMG_1280.JPG",43.62,44.83,54.5,55.57,72.42,3.19,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1280.JPG","dorsal","1142852","measurements","unet",31.06976744186046,"ok",""
"IMG_1281.JPG",43.63,41.91,54.22,52.8,70.14,2.35,"/home/rahul/workspace/data/UF_museum_data_2023/Battus philenor/Kailee Stover/20230410/IMG_1281.JPG","ventral","1142852","measurements","unet",30.655172413793103,"ok",""
